47.62326, -122.34612, 15, 0, 0, 50f, 3.17f
47.62575, -121.95994, 7, 0, 0, 50f, 3.17f
47.62578, -121.95987, 24, 0, 0, 50f, 3.17f
47.62582, -121.95972, 4, 0, 0, 50f, 3.17f
47.62586, -121.95959, 29, 0, 0, 50f, 3.17f
47.62593, -121.9594, 6, 0, 0, 50f, 3.17f
47.62599, -121.95929, 16, 0, 0, 50f, 3.17f
47.62601, -121.95921, 6, 0, 0, 50f, 3.17f
47.62605, -121.95912, 27, 0, 0, 50f, 3.17f
47.6261, -121.95906, 21, 0, 0, 50f, 3.17f
47.62612, -121.95901, 17, 0, 0, 50f, 3.17f
47.62614, -121.95897, 5, 0, 0, 50f, 3.17f
47.62616, -121.95893, 22, 0, 0, 50f, 3.17f
47.6262, -121.95886, 21, 0, 0, 50f, 3.17f
47.62625, -121.95882, 18, 0, 0, 50f, 3.17f
47.62629, -121.95876, 20, 0, 0, 50f, 3.17f
47.62636, -121.95871, 16, 0, 0, 50f, 3.17f
47.6264, -121.95867, 21, 0, 0, 50f, 3.17f
47.62648, -121.95863, 7, 0, 0, 50f, 3.17f
47.62653, -121.95858, 28, 0, 0, 50f, 3.17f
47.62659, -121.95856, 23, 0, 0, 50f, 3.17f
47.62668, -121.95854, 29, 0, 0, 50f, 3.17f
47.62676, -121.95852, 21, 0, 0, 50f, 3.17f
47.62685, -121.95852, 7, 0, 0, 50f, 3.17f
47.62691, -121.95852, 26, 0, 0, 50f, 3.17f
47.62708, -121.95854, 24, 0, 0, 50f, 3.17f
47.62717, -121.95854, 29, 0, 0, 50f, 3.17f
47.62723, -121.95856, 23, 0, 0, 50f, 3.17f
47.62743, -121.95856, 14, 0, 0, 50f, 3.17f
47.62751, -121.95858, 23, 0, 0, 50f, 3.17f
47.62758, -121.95858, 14, 0, 0, 50f, 3.17f
47.62764, -121.95856, 10, 0, 0, 50f, 3.17f
47.62771, -121.95854, 12, 0, 0, 50f, 3.17f
47.62775, -121.95852, 28, 0, 0, 50f, 3.17f
47.62781, -121.9585, 12, 0, 0, 50f, 3.17f
47.62784, -121.95846, 20, 0, 0, 50f, 3.17f
47.6279, -121.95841, 9, 0, 0, 50f, 3.17f
47.62794, -121.95837, 14, 0, 0, 50f, 3.17f
47.62798, -121.95831, 7, 0, 0, 50f, 3.17f
47.62803, -121.95826, 22, 0, 0, 50f, 3.17f
47.62805, -121.95822, 8, 0, 0, 50f, 3.17f
47.62807, -121.95816, 13, 0, 0, 50f, 3.17f
47.62811, -121.95807, 5, 0, 0, 50f, 3.17f
47.62814, -121.95798, 16, 0, 0, 50f, 3.17f
47.62816, -121.95792, 4, 0, 0, 50f, 3.17f
47.62818, -121.95783, 21, 0, 0, 50f, 3.17f
47.6282, -121.95773, 5, 0, 0, 50f, 3.17f
47.6282, -121.95766, 24, 0, 0, 50f, 3.17f
47.6282, -121.95762, 19, 0, 0, 50f, 3.17f
47.6282, -121.95751, 25, 0, 0, 50f, 3.17f
47.6282, -121.95743, 20, 0, 0, 50f, 3.17f
47.62818, -121.95734, 4, 0, 0, 50f, 3.17f
47.62818, -121.95728, 19, 0, 0, 50f, 3.17f
47.62816, -121.95717, 23, 0, 0, 50f, 3.17f
47.62814, -121.957, 21, 0, 0, 50f, 3.17f
47.62811, -121.95685, 8, 0, 0, 50f, 3.17f
47.62809, -121.95676, 19, 0, 0, 50f, 3.17f
47.62807, -121.9567, 9, 0, 0, 50f, 3.17f
47.62807, -121.95659, 8, 0, 0, 50f, 3.17f
47.62807, -121.95648, 9, 0, 0, 50f, 3.17f
47.62805, -121.95638, 28, 0, 0, 50f, 3.17f
47.62805, -121.95627, 19, 0, 0, 50f, 3.17f
47.62805, -121.95614, 13, 0, 0, 50f, 3.17f
47.62805, -121.95597, 19, 0, 0, 50f, 3.17f
47.62805, -121.95582, 22, 0, 0, 50f, 3.17f
47.62805, -121.95569, 5, 0, 0, 50f, 3.17f
47.62807, -121.95558, 4, 0, 0, 50f, 3.17f
47.62807, -121.95543, 4, 0, 0, 50f, 3.17f
47.62809, -121.95528, 14, 0, 0, 50f, 3.17f
47.62811, -121.95515, 18, 0, 0, 50f, 3.17f
47.62814, -121.95504, 17, 0, 0, 50f, 3.17f
47.62816, -121.95496, 7, 0, 0, 50f, 3.17f
47.62818, -121.95489, 4, 0, 0, 50f, 3.17f
47.6282, -121.95481, 20, 0, 0, 50f, 3.17f
47.62822, -121.95472, 12, 0, 0, 50f, 3.17f
47.62824, -121.95464, 4, 0, 0, 50f, 3.17f
47.62826, -121.95457, 16, 0, 0, 50f, 3.17f
47.62829, -121.95446, 15, 0, 0, 50f, 3.17f
47.62833, -121.95434, 5, 0, 0, 50f, 3.17f
47.62839, -121.95416, 4, 0, 0, 50f, 3.17f
47.62844, -121.95399, 20, 0, 0, 50f, 3.17f
47.6285, -121.95386, 7, 0, 0, 50f, 3.17f
47.62854, -121.95371, 4, 0, 0, 50f, 3.17f
47.62861, -121.95358, 18, 0, 0, 50f, 3.17f
47.62865, -121.95346, 20, 0, 0, 50f, 3.17f
47.62872, -121.95333, 10, 0, 0, 50f, 3.17f
47.62878, -121.9532, 29, 0, 0, 50f, 3.17f
47.62897, -121.95277, 19, 0, 0, 50f, 3.17f
47.62925, -121.95215, 26, 0, 0, 50f, 3.17f
47.62938, -121.95189, 4, 0, 0, 50f, 3.17f
47.62942, -121.95178, 29, 0, 0, 50f, 3.17f
47.62951, -121.95161, 22, 0, 0, 50f, 3.17f
47.62964, -121.95138, 20, 0, 0, 50f, 3.17f
47.62981, -121.95103, 5, 0, 0, 50f, 3.17f
47.6299, -121.95086, 6, 0, 0, 50f, 3.17f
47.62998, -121.95069, 28, 0, 0, 50f, 3.17f
47.63009, -121.95052, 17, 0, 0, 50f, 3.17f
47.63015, -121.95037, 9, 0, 0, 50f, 3.17f
47.63024, -121.95022, 20, 0, 0, 50f, 3.17f
47.63032, -121.95009, 29, 0, 0, 50f, 3.17f
47.63037, -121.95, 20, 0, 0, 50f, 3.17f
47.63041, -121.94994, 8, 0, 0, 50f, 3.17f
47.63048, -121.94985, 23, 0, 0, 50f, 3.17f
47.63052, -121.94974, 17, 0, 0, 50f, 3.17f
47.63056, -121.94968, 11, 0, 0, 50f, 3.17f
47.63065, -121.94951, 22, 0, 0, 50f, 3.17f
47.63071, -121.94938, 24, 0, 0, 50f, 3.17f
47.63078, -121.94927, 11, 0, 0, 50f, 3.17f
47.6308, -121.94921, 11, 0, 0, 50f, 3.17f
47.63092, -121.94897, 11, 0, 0, 50f, 3.17f
47.63097, -121.94889, 22, 0, 0, 50f, 3.17f
47.63101, -121.9488, 6, 0, 0, 50f, 3.17f
47.63108, -121.94871, 7, 0, 0, 50f, 3.17f
47.6311, -121.94863, 13, 0, 0, 50f, 3.17f
47.63114, -121.94856, 28, 0, 0, 50f, 3.17f
47.63116, -121.94848, 6, 0, 0, 50f, 3.17f
47.6312, -121.94841, 25, 0, 0, 50f, 3.17f
47.63123, -121.94833, 20, 0, 0, 50f, 3.17f
47.63125, -121.94826, 18, 0, 0, 50f, 3.17f
47.63127, -121.9482, 28, 0, 0, 50f, 3.17f
47.63129, -121.94814, 9, 0, 0, 50f, 3.17f
47.63131, -121.94807, 16, 0, 0, 50f, 3.17f
47.63133, -121.94798, 5, 0, 0, 50f, 3.17f
47.63135, -121.94792, 4, 0, 0, 50f, 3.17f
47.63135, -121.94786, 6, 0, 0, 50f, 3.17f
47.63138, -121.94777, 7, 0, 0, 50f, 3.17f
47.63138, -121.94771, 5, 0, 0, 50f, 3.17f
47.6314, -121.94764, 20, 0, 0, 50f, 3.17f
47.6314, -121.94756, 11, 0, 0, 50f, 3.17f
47.63142, -121.94747, 4, 0, 0, 50f, 3.17f
47.63142, -121.94734, 8, 0, 0, 50f, 3.17f
47.63142, -121.94721, 14, 0, 0, 50f, 3.17f
47.63142, -121.9471, 14, 0, 0, 50f, 3.17f
47.63142, -121.94685, 14, 0, 0, 50f, 3.17f
47.63142, -121.94668, 21, 0, 0, 50f, 3.17f
47.63142, -121.94622, 22, 0, 0, 50f, 3.17f
47.63142, -121.94605, 24, 0, 0, 50f, 3.17f
47.63142, -121.94592, 9, 0, 0, 50f, 3.17f
47.63144, -121.94565, 8, 0, 0, 50f, 3.17f
47.63144, -121.94537, 24, 0, 0, 50f, 3.17f
47.63144, -121.94511, 26, 0, 0, 50f, 3.17f
47.63144, -121.94492, 19, 0, 0, 50f, 3.17f
47.63146, -121.94483, 10, 0, 0, 50f, 3.17f
47.63146, -121.94477, 29, 0, 0, 50f, 3.17f
47.63146, -121.94468, 22, 0, 0, 50f, 3.17f
47.63148, -121.94457, 15, 0, 0, 50f, 3.17f
47.6315, -121.94453, 19, 0, 0, 50f, 3.17f
47.6315, -121.94444, 5, 0, 0, 50f, 3.17f
47.63153, -121.94438, 29, 0, 0, 50f, 3.17f
47.63153, -121.94434, 26, 0, 0, 50f, 3.17f
47.63155, -121.94427, 10, 0, 0, 50f, 3.17f
47.63157, -121.94416, 25, 0, 0, 50f, 3.17f
47.63161, -121.94408, 25, 0, 0, 50f, 3.17f
47.63163, -121.94397, 16, 0, 0, 50f, 3.17f
47.6317, -121.94384, 29, 0, 0, 50f, 3.17f
47.63174, -121.94376, 12, 0, 0, 50f, 3.17f
47.63176, -121.94367, 17, 0, 0, 50f, 3.17f
47.6318, -121.94359, 9, 0, 0, 50f, 3.17f
47.63187, -121.9435, 15, 0, 0, 50f, 3.17f
47.63191, -121.94341, 19, 0, 0, 50f, 3.17f
47.632, -121.94331, 28, 0, 0, 50f, 3.17f
47.63206, -121.94322, 25, 0, 0, 50f, 3.17f
47.63213, -121.94314, 19, 0, 0, 50f, 3.17f
47.63217, -121.94309, 26, 0, 0, 50f, 3.17f
47.63223, -121.94305, 16, 0, 0, 50f, 3.17f
47.63228, -121.94301, 14, 0, 0, 50f, 3.17f
47.63234, -121.94296, 13, 0, 0, 50f, 3.17f
47.63238, -121.94292, 22, 0, 0, 50f, 3.17f
47.63243, -121.94288, 11, 0, 0, 50f, 3.17f
47.63249, -121.94286, 14, 0, 0, 50f, 3.17f
47.63254, -121.94281, 15, 0, 0, 50f, 3.17f
47.63266, -121.94273, 16, 0, 0, 50f, 3.17f
47.63277, -121.94266, 16, 0, 0, 50f, 3.17f
47.63288, -121.9426, 5, 0, 0, 50f, 3.17f
47.63296, -121.94251, 18, 0, 0, 50f, 3.17f
47.63305, -121.94245, 23, 0, 0, 50f, 3.17f
47.63316, -121.94236, 13, 0, 0, 50f, 3.17f
47.63324, -121.94228, 23, 0, 0, 50f, 3.17f
47.63329, -121.94223, 27, 0, 0, 50f, 3.17f
47.63335, -121.94217, 22, 0, 0, 50f, 3.17f
47.63339, -121.94213, 7, 0, 0, 50f, 3.17f
47.63346, -121.94206, 11, 0, 0, 50f, 3.17f
47.6335, -121.942, 5, 0, 0, 50f, 3.17f
47.63354, -121.94193, 16, 0, 0, 50f, 3.17f
47.63361, -121.94187, 14, 0, 0, 50f, 3.17f
47.63365, -121.94178, 13, 0, 0, 50f, 3.17f
47.63372, -121.9417, 5, 0, 0, 50f, 3.17f
47.63376, -121.94166, 27, 0, 0, 50f, 3.17f
47.63382, -121.94155, 7, 0, 0, 50f, 3.17f
47.63389, -121.94146, 17, 0, 0, 50f, 3.17f
47.63395, -121.94135, 11, 0, 0, 50f, 3.17f
47.63399, -121.94129, 11, 0, 0, 50f, 3.17f
47.63402, -121.9412, 12, 0, 0, 50f, 3.17f
47.63406, -121.94114, 8, 0, 0, 50f, 3.17f
47.6341, -121.94108, 19, 0, 0, 50f, 3.17f
47.63412, -121.94099, 12, 0, 0, 50f, 3.17f
47.63419, -121.94088, 17, 0, 0, 50f, 3.17f
47.63427, -121.94067, 24, 0, 0, 50f, 3.17f
47.63432, -121.94052, 10, 0, 0, 50f, 3.17f
47.63436, -121.94039, 6, 0, 0, 50f, 3.17f
47.6344, -121.9403, 13, 0, 0, 50f, 3.17f
47.63444, -121.9402, 25, 0, 0, 50f, 3.17f
47.63449, -121.94007, 22, 0, 0, 50f, 3.17f
47.63451, -121.9399, 25, 0, 0, 50f, 3.17f
47.63455, -121.93977, 18, 0, 0, 50f, 3.17f
47.63459, -121.93953, 21, 0, 0, 50f, 3.17f
47.63464, -121.93936, 9, 0, 0, 50f, 3.17f
47.63466, -121.93917, 22, 0, 0, 50f, 3.17f
47.63468, -121.93902, 19, 0, 0, 50f, 3.17f
47.63472, -121.93884, 27, 0, 0, 50f, 3.17f
47.63477, -121.93861, 14, 0, 0, 50f, 3.17f
47.63479, -121.93844, 24, 0, 0, 50f, 3.17f
47.63481, -121.93833, 12, 0, 0, 50f, 3.17f
47.63483, -121.93822, 5, 0, 0, 50f, 3.17f
47.63485, -121.93816, 16, 0, 0, 50f, 3.17f
47.63487, -121.93805, 12, 0, 0, 50f, 3.17f
47.6349, -121.93798, 22, 0, 0, 50f, 3.17f
47.63494, -121.9379, 18, 0, 0, 50f, 3.17f
47.63496, -121.93784, 7, 0, 0, 50f, 3.17f
47.63498, -121.93779, 28, 0, 0, 50f, 3.17f
47.635, -121.93775, 13, 0, 0, 50f, 3.17f
47.63504, -121.93768, 24, 0, 0, 50f, 3.17f
47.63511, -121.93758, 8, 0, 0, 50f, 3.17f
47.63515, -121.93751, 18, 0, 0, 50f, 3.17f
47.6352, -121.93743, 12, 0, 0, 50f, 3.17f
47.63528, -121.93732, 6, 0, 0, 50f, 3.17f
47.63534, -121.93726, 27, 0, 0, 50f, 3.17f
47.63539, -121.93723, 18, 0, 0, 50f, 3.17f
47.63545, -121.93717, 15, 0, 0, 50f, 3.17f
47.6355, -121.93713, 5, 0, 0, 50f, 3.17f
47.6356, -121.93706, 4, 0, 0, 50f, 3.17f
47.63567, -121.93702, 18, 0, 0, 50f, 3.17f
47.63573, -121.93696, 26, 0, 0, 50f, 3.17f
47.63582, -121.93691, 29, 0, 0, 50f, 3.17f
47.63592, -121.93683, 15, 0, 0, 50f, 3.17f
47.63601, -121.93676, 7, 0, 0, 50f, 3.17f
47.6361, -121.9367, 14, 0, 0, 50f, 3.17f
47.63627, -121.93659, 18, 0, 0, 50f, 3.17f
47.63642, -121.93648, 7, 0, 0, 50f, 3.17f
47.63648, -121.93642, 4, 0, 0, 50f, 3.17f
47.63657, -121.93636, 18, 0, 0, 50f, 3.17f
47.63665, -121.93629, 22, 0, 0, 50f, 3.17f
47.63672, -121.93625, 9, 0, 0, 50f, 3.17f
47.63678, -121.9362, 10, 0, 0, 50f, 3.17f
47.63683, -121.93614, 27, 0, 0, 50f, 3.17f
47.63687, -121.9361, 7, 0, 0, 50f, 3.17f
47.63693, -121.93605, 7, 0, 0, 50f, 3.17f
47.63698, -121.93599, 6, 0, 0, 50f, 3.17f
47.63702, -121.93592, 11, 0, 0, 50f, 3.17f
47.63706, -121.93588, 23, 0, 0, 50f, 3.17f
47.6371, -121.93582, 28, 0, 0, 50f, 3.17f
47.63713, -121.93578, 26, 0, 0, 50f, 3.17f
47.63717, -121.93571, 15, 0, 0, 50f, 3.17f
47.63719, -121.93567, 25, 0, 0, 50f, 3.17f
47.63723, -121.93562, 21, 0, 0, 50f, 3.17f
47.63726, -121.93556, 21, 0, 0, 50f, 3.17f
47.63728, -121.93552, 21, 0, 0, 50f, 3.17f
47.63732, -121.93545, 5, 0, 0, 50f, 3.17f
47.63734, -121.93541, 26, 0, 0, 50f, 3.17f
47.63736, -121.93532, 26, 0, 0, 50f, 3.17f
47.6374, -121.93522, 27, 0, 0, 50f, 3.17f
47.63743, -121.93513, 5, 0, 0, 50f, 3.17f
47.63745, -121.93505, 9, 0, 0, 50f, 3.17f
47.63749, -121.93496, 11, 0, 0, 50f, 3.17f
47.63749, -121.9349, 24, 0, 0, 50f, 3.17f
47.63751, -121.93483, 9, 0, 0, 50f, 3.17f
47.63753, -121.93474, 6, 0, 0, 50f, 3.17f
47.63753, -121.93468, 15, 0, 0, 50f, 3.17f
47.63756, -121.93462, 6, 0, 0, 50f, 3.17f
47.63756, -121.93455, 8, 0, 0, 50f, 3.17f
47.63758, -121.93447, 4, 0, 0, 50f, 3.17f
47.63758, -121.9344, 14, 0, 0, 50f, 3.17f
47.63758, -121.93434, 11, 0, 0, 50f, 3.17f
47.6376, -121.93425, 6, 0, 0, 50f, 3.17f
47.6376, -121.93389, 27, 0, 0, 50f, 3.17f
47.63762, -121.9338, 24, 0, 0, 50f, 3.17f
47.63762, -121.9335, 17, 0, 0, 50f, 3.17f
47.63762, -121.93342, 7, 0, 0, 50f, 3.17f
47.63764, -121.93329, 9, 0, 0, 50f, 3.17f
47.63764, -121.93318, 24, 0, 0, 50f, 3.17f
47.63764, -121.93309, 20, 0, 0, 50f, 3.17f
47.63764, -121.93299, 25, 0, 0, 50f, 3.17f
47.63766, -121.9329, 21, 0, 0, 50f, 3.17f
47.63766, -121.93281, 19, 0, 0, 50f, 3.17f
47.63766, -121.93271, 8, 0, 0, 50f, 3.17f
47.63766, -121.93264, 18, 0, 0, 50f, 3.17f
47.63768, -121.93256, 26, 0, 0, 50f, 3.17f
47.63768, -121.93247, 18, 0, 0, 50f, 3.17f
47.63771, -121.93228, 17, 0, 0, 50f, 3.17f
47.63773, -121.93206, 5, 0, 0, 50f, 3.17f
47.63775, -121.93193, 22, 0, 0, 50f, 3.17f
47.63775, -121.93178, 19, 0, 0, 50f, 3.17f
47.63777, -121.93163, 28, 0, 0, 50f, 3.17f
47.63779, -121.9315, 4, 0, 0, 50f, 3.17f
47.63779, -121.93138, 8, 0, 0, 50f, 3.17f
47.63781, -121.93125, 21, 0, 0, 50f, 3.17f
47.63781, -121.93116, 8, 0, 0, 50f, 3.17f
47.63784, -121.9311, 24, 0, 0, 50f, 3.17f
47.63784, -121.93099, 4, 0, 0, 50f, 3.17f
47.63794, -121.92975, 29, 0, 0, 50f, 3.17f
47.63798, -121.92949, 11, 0, 0, 50f, 3.17f
47.63798, -121.92936, 27, 0, 0, 50f, 3.17f
47.63801, -121.92925, 7, 0, 0, 50f, 3.17f
47.63801, -121.9291, 23, 0, 0, 50f, 3.17f
47.63805, -121.92887, 6, 0, 0, 50f, 3.17f
47.63805, -121.92869, 10, 0, 0, 50f, 3.17f
47.63807, -121.92854, 10, 0, 0, 50f, 3.17f
47.63809, -121.92837, 12, 0, 0, 50f, 3.17f
47.63814, -121.92781, 12, 0, 0, 50f, 3.17f
47.63818, -121.92751, 27, 0, 0, 50f, 3.17f
47.63818, -121.92741, 11, 0, 0, 50f, 3.17f
47.63818, -121.92732, 24, 0, 0, 50f, 3.17f
47.6382, -121.92724, 15, 0, 0, 50f, 3.17f
47.6382, -121.92717, 11, 0, 0, 50f, 3.17f
47.6382, -121.92708, 16, 0, 0, 50f, 3.17f
47.6382, -121.927, 9, 0, 0, 50f, 3.17f
47.63822, -121.92691, 15, 0, 0, 50f, 3.17f
47.63822, -121.92683, 12, 0, 0, 50f, 3.17f
47.63822, -121.92674, 17, 0, 0, 50f, 3.17f
47.63822, -121.92663, 27, 0, 0, 50f, 3.17f
47.63822, -121.92657, 7, 0, 0, 50f, 3.17f
47.63822, -121.92644, 15, 0, 0, 50f, 3.17f
47.63822, -121.92631, 7, 0, 0, 50f, 3.17f
47.63822, -121.92614, 24, 0, 0, 50f, 3.17f
47.63822, -121.92595, 7, 0, 0, 50f, 3.17f
47.63822, -121.92586, 21, 0, 0, 50f, 3.17f
47.63822, -121.92578, 26, 0, 0, 50f, 3.17f
47.63822, -121.92571, 28, 0, 0, 50f, 3.17f
47.6382, -121.92563, 6, 0, 0, 50f, 3.17f
47.6382, -121.92554, 17, 0, 0, 50f, 3.17f
47.6382, -121.92543, 20, 0, 0, 50f, 3.17f
47.63818, -121.92532, 27, 0, 0, 50f, 3.17f
47.63818, -121.92522, 17, 0, 0, 50f, 3.17f
47.63816, -121.92513, 11, 0, 0, 50f, 3.17f
47.63816, -121.92502, 7, 0, 0, 50f, 3.17f
47.63816, -121.92494, 6, 0, 0, 50f, 3.17f
47.63814, -121.92483, 25, 0, 0, 50f, 3.17f
47.63811, -121.92475, 11, 0, 0, 50f, 3.17f
47.63811, -121.92466, 5, 0, 0, 50f, 3.17f
47.63809, -121.92453, 13, 0, 0, 50f, 3.17f
47.63809, -121.92442, 9, 0, 0, 50f, 3.17f
47.63807, -121.92432, 22, 0, 0, 50f, 3.17f
47.63805, -121.92419, 19, 0, 0, 50f, 3.17f
47.63803, -121.92391, 8, 0, 0, 50f, 3.17f
47.63801, -121.9237, 5, 0, 0, 50f, 3.17f
47.63798, -121.92361, 12, 0, 0, 50f, 3.17f
47.63796, -121.9232, 16, 0, 0, 50f, 3.17f
47.63792, -121.92296, 9, 0, 0, 50f, 3.17f
47.63792, -121.92284, 13, 0, 0, 50f, 3.17f
47.6379, -121.92271, 26, 0, 0, 50f, 3.17f
47.63786, -121.92234, 21, 0, 0, 50f, 3.17f
47.63773, -121.92131, 19, 0, 0, 50f, 3.17f
47.63768, -121.92095, 6, 0, 0, 50f, 3.17f
47.63768, -121.92088, 9, 0, 0, 50f, 3.17f
47.63766, -121.92082, 8, 0, 0, 50f, 3.17f
47.63766, -121.92076, 20, 0, 0, 50f, 3.17f
47.63764, -121.92069, 15, 0, 0, 50f, 3.17f
47.63764, -121.92063, 5, 0, 0, 50f, 3.17f
47.63762, -121.92054, 27, 0, 0, 50f, 3.17f
47.6376, -121.92048, 25, 0, 0, 50f, 3.17f
47.6376, -121.92041, 13, 0, 0, 50f, 3.17f
47.63758, -121.92035, 24, 0, 0, 50f, 3.17f
47.63756, -121.92028, 24, 0, 0, 50f, 3.17f
47.63753, -121.9202, 19, 0, 0, 50f, 3.17f
47.63751, -121.92013, 12, 0, 0, 50f, 3.17f
47.63749, -121.92007, 6, 0, 0, 50f, 3.17f
47.63743, -121.91981, 26, 0, 0, 50f, 3.17f
47.63732, -121.91947, 15, 0, 0, 50f, 3.17f
47.6373, -121.91938, 14, 0, 0, 50f, 3.17f
47.63728, -121.91934, 18, 0, 0, 50f, 3.17f
47.63726, -121.91925, 19, 0, 0, 50f, 3.17f
47.63723, -121.91917, 16, 0, 0, 50f, 3.17f
47.63721, -121.9191, 4, 0, 0, 50f, 3.17f
47.63719, -121.91904, 4, 0, 0, 50f, 3.17f
47.63719, -121.919, 15, 0, 0, 50f, 3.17f
47.63717, -121.91891, 12, 0, 0, 50f, 3.17f
47.63715, -121.91884, 29, 0, 0, 50f, 3.17f
47.63713, -121.91876, 19, 0, 0, 50f, 3.17f
47.63713, -121.91867, 22, 0, 0, 50f, 3.17f
47.63706, -121.91835, 14, 0, 0, 50f, 3.17f
47.63706, -121.91827, 27, 0, 0, 50f, 3.17f
47.63704, -121.9182, 16, 0, 0, 50f, 3.17f
47.63702, -121.91807, 28, 0, 0, 50f, 3.17f
47.63702, -121.91801, 4, 0, 0, 50f, 3.17f
47.637, -121.91792, 12, 0, 0, 50f, 3.17f
47.637, -121.91784, 23, 0, 0, 50f, 3.17f
47.63698, -121.91777, 24, 0, 0, 50f, 3.17f
47.63698, -121.91771, 14, 0, 0, 50f, 3.17f
47.63698, -121.91762, 23, 0, 0, 50f, 3.17f
47.63698, -121.91756, 24, 0, 0, 50f, 3.17f
47.63698, -121.91747, 17, 0, 0, 50f, 3.17f
47.637, -121.91732, 10, 0, 0, 50f, 3.17f
47.63702, -121.91676, 22, 0, 0, 50f, 3.17f
47.63702, -121.91664, 6, 0, 0, 50f, 3.17f
47.63706, -121.91629, 24, 0, 0, 50f, 3.17f
47.63762, -121.91631, 9, 0, 0, 50f, 3.17f
47.63777, -121.91631, 7, 0, 0, 50f, 3.17f
47.63792, -121.91634, 24, 0, 0, 50f, 3.17f
47.63889, -121.91636, 20, 0, 0, 50f, 3.17f
47.63908, -121.91636, 7, 0, 0, 50f, 3.17f
47.63942, -121.91636, 10, 0, 0, 50f, 3.17f
47.6397, -121.91636, 10, 0, 0, 50f, 3.17f
47.63985, -121.91634, 14, 0, 0, 50f, 3.17f
47.63987, -121.91634, 4, 0, 0, 50f, 3.17f
47.64007, -121.91629, 22, 0, 0, 50f, 3.17f
47.6403, -121.91623, 4, 0, 0, 50f, 3.17f
47.64067, -121.91608, 11, 0, 0, 50f, 3.17f
47.64101, -121.91595, 19, 0, 0, 50f, 3.17f
47.64118, -121.91588, 23, 0, 0, 50f, 3.17f
47.64163, -121.91571, 20, 0, 0, 50f, 3.17f
47.64262, -121.91535, 24, 0, 0, 50f, 3.17f
47.64281, -121.91526, 5, 0, 0, 50f, 3.17f
47.64288, -121.91526, 10, 0, 0, 50f, 3.17f
47.64292, -121.91526, 25, 0, 0, 50f, 3.17f
47.64301, -121.91524, 12, 0, 0, 50f, 3.17f
47.64309, -121.91522, 22, 0, 0, 50f, 3.17f
47.64318, -121.91524, 28, 0, 0, 50f, 3.17f
47.64326, -121.91524, 6, 0, 0, 50f, 3.17f
47.64331, -121.91526, 9, 0, 0, 50f, 3.17f
47.64337, -121.91526, 10, 0, 0, 50f, 3.17f
47.64346, -121.9153, 28, 0, 0, 50f, 3.17f
47.64378, -121.91539, 25, 0, 0, 50f, 3.17f
47.64416, -121.9155, 17, 0, 0, 50f, 3.17f
47.64427, -121.91554, 15, 0, 0, 50f, 3.17f
47.64438, -121.91556, 21, 0, 0, 50f, 3.17f
47.64455, -121.9156, 16, 0, 0, 50f, 3.17f
47.64459, -121.91563, 11, 0, 0, 50f, 3.17f
47.64526, -121.91563, 5, 0, 0, 50f, 3.17f
47.64541, -121.91565, 6, 0, 0, 50f, 3.17f
47.64556, -121.91563, 12, 0, 0, 50f, 3.17f
47.6456, -121.91563, 25, 0, 0, 50f, 3.17f
47.64569, -121.9156, 7, 0, 0, 50f, 3.17f
47.64577, -121.91556, 29, 0, 0, 50f, 3.17f
47.64584, -121.91554, 21, 0, 0, 50f, 3.17f
47.6468, -121.91496, 16, 0, 0, 50f, 3.17f
47.64786, -121.9143, 28, 0, 0, 50f, 3.17f
47.64863, -121.91378, 29, 0, 0, 50f, 3.17f
47.64936, -121.91329, 7, 0, 0, 50f, 3.17f
47.65015, -121.91275, 12, 0, 0, 50f, 3.17f
47.6509, -121.91224, 14, 0, 0, 50f, 3.17f
47.65097, -121.91217, 7, 0, 0, 50f, 3.17f
47.65107, -121.91209, 20, 0, 0, 50f, 3.17f
47.6512, -121.91202, 4, 0, 0, 50f, 3.17f
47.65133, -121.91198, 29, 0, 0, 50f, 3.17f
47.65137, -121.91198, 9, 0, 0, 50f, 3.17f
47.65144, -121.91196, 28, 0, 0, 50f, 3.17f
47.6515, -121.91194, 4, 0, 0, 50f, 3.17f
47.65155, -121.91189, 28, 0, 0, 50f, 3.17f
47.65159, -121.91187, 20, 0, 0, 50f, 3.17f
47.65172, -121.91185, 5, 0, 0, 50f, 3.17f
47.65198, -121.91183, 10, 0, 0, 50f, 3.17f
47.652, -121.91183, 15, 0, 0, 50f, 3.17f
47.65204, -121.91185, 23, 0, 0, 50f, 3.17f
47.6529, -121.9117, 18, 0, 0, 50f, 3.17f
47.65298, -121.9117, 7, 0, 0, 50f, 3.17f
47.65346, -121.91161, 10, 0, 0, 50f, 3.17f
47.65393, -121.91155, 8, 0, 0, 50f, 3.17f
47.65519, -121.91129, 24, 0, 0, 50f, 3.17f
47.65549, -121.91123, 20, 0, 0, 50f, 3.17f
47.65612, -121.91108, 26, 0, 0, 50f, 3.17f
47.65676, -121.91091, 12, 0, 0, 50f, 3.17f
47.65803, -121.91056, 24, 0, 0, 50f, 3.17f
47.65878, -121.91035, 26, 0, 0, 50f, 3.17f
47.6588, -121.91043, 21, 0, 0, 50f, 3.17f
47.6588, -121.91052, 20, 0, 0, 50f, 3.17f
47.6588, -121.91058, 6, 0, 0, 50f, 3.17f
47.6588, -121.91065, 4, 0, 0, 50f, 3.17f
